Emp ID;Name Prefix;First Name;Middle Initial;Last Name;Gender;E Mail;Date of Birth;SSN;Phone No. ;Place Name;County;City;State;Zip;Region;User Name;Father's Name;Mother's Name;Mother's Maiden Name;Time of Birth;Age in Yrs.;Weight in Kgs.;Date of Joining;Quarter of Joining;Half of Joining;Year of Joining;Month of Joining;Month Name of Joining;Short Month;Day of Joining;DOW of Joining;Short DOW;Age in Company (Years);Salary;Last % Hike;Password
282111;Ms.;Anika;Y;Colon;F;anika.colon@gmail.com;6/21/1967;729-28-5980;314-230-0872;Long Lane;Dallas;Long Lane;MO;65590;Midwest;aycolon;Granville Colon;Mark Colon;Lathrop;3:30:08 a. m.;50.14;43;5/24/2000;Q2;H1;2000;5;May;May;24;Wednesday;Wed;17.19;77530;27%;k[crsXZ8UTtV|S
518285;Ms.;Josefa;O;Babb;F;josefa.babb@yahoo.co.uk;3/31/1980;503-45-9560;215-848-2091;Laporte;Sullivan;Laporte;PA;18626;Northeast;jobabb;Alexander Babb;Charlene Babb;Mccrary;8:13:01 a. m.;37.35;50;10/15/2014;Q4;H2;2014;10;October;Oct;15;Wednesday;Wed;2.79;165540;17%;F>.3~<\>!x^EK
133494;Mrs.;Amelia;S;Fernandes;F;amelia.fernandes@gmail.com;5/29/1986;176-86-2911;201-788-8175;Westfield;Union;Westfield;NJ;7090;Northeast;asfernandes;Lino Fernandes;Jacelyn Fernandes;Vidal;10:17:04 a. m.;31.19;60;10/2/09;Q4;H2;2009;10;October;Oct;2;Friday;Fri;7.82;149784;2%;Z{M}UQCEZoaS
261120;Mr.;Quentin;J;Pesce;M;quentin.pesce@hotmail.com;2/17/1978;612-87-8194;203-544-6668;Stamford;Fairfield;Stamford;CT;6922;Northeast;qjpesce;Hugo Pesce;Shenita Pesce;Whited;1:52:04 p. m.;39.47;75;4/9/99;Q2;H1;1999;4;April;Apr;9;Friday;Fri;18.32;82238;25%;Qu9<pNu}W9M2ja
458483;Prof.;Jamel;A;Bostwick;M;jamel.bostwick@verizon.net;5/20/1973;232-57-6911;236-222-0980;Goldvein;Fauquier;Goldvein;VA;22720;South;jabostwick;Vincent Bostwick;Roxie Bostwick;Bastian;3:34:08 p. m.;44.22;69;9/22/2014;Q3;H2;2014;9;September;Sep;22;Monday;Mon;2.85;179317;30%;oz&av:1D+eH\ONJ
292336;Mr.;Frankie;N;Holston;M;frankie.holston@yahoo.ca;03/02/1993;149-23-0839;210-946-9922;San Antonio;Bexar;San Antonio;TX;78243;South;fnholston;Nathaniel Holston;Deana Holston;Egan;12:55:09 p. m.;24.42;79;8/14/2014;Q3;H2;2014;8;August;Aug;14;Thursday;Thu;2.96;114752;19%;xT}Sn[uEoK{
124057;Ms.;Carmela;N;Bennington;F;carmela.bennington@hotmail.com;10/09/1973;622-85-0517;319-881-9738;Fonda;Pocahontas;Fonda;IA;50540;Midwest;cnbennington;Eldridge Bennington;Yi Bennington;Brinker;2:46:55 a. m.;43.83;51;8/28/2015;Q3;H2;2015;8;August;Aug;28;Friday;Fri;1.92;58436;2%;WrnA#\qM
795725;Mr.;Fabian;Z;Quach;M;fabian.quach@gmail.com;5/13/1990;097-02-1578;210-683-8635;Houston;Harris;Houston;TX;77018;South;fzquach;Agustin Quach;Kyoko Quach;Jasper;9:07:32 p. m.;27.23;72;4/9/14;Q2;H1;2014;4;April;Apr;9;Wednesday;Wed;3.3;167413;16%;"y-Z>HI/O2L;bL;"
224676;Prof.;Hosea;L;Toomer;M;hosea.toomer@aol.com;10/19/1969;214-91-1745;219-882-3813;Gwynneville;Shelby;Gwynneville;IN;46144;Midwest;hltoomer;Edward Toomer;Jacquline Toomer;Arruda;8:51:45 a. m.;47.81;63;8/23/2011;Q3;H2;2011;8;August;Aug;23;Tuesday;Tue;5.93;50395;0%;Z:J0t~$H7u
661511;Ms.;Cathie;Y;Pugliese;F;cathie.pugliese@hotmail.com;01/11/1990;039-74-3804;316-977-0997;Gaylord;Smith;Gaylord;KS;67638;Midwest;cypugliese;Barney Pugliese;Lilly Pugliese;Greenwald;1:50:21 a. m.;27.56;45;1/23/2011;Q1;H1;2011;1;January;Jan;23;Sunday;Sun;6.52;161712;12%;Vrb!?^>>p{lIs
235499;Ms.;Angle;K;Heaney;F;angle.heaney@gmail.com;9/21/1973;352-08-2370;212-566-6468;Brooklyn;Kings;Brooklyn;NY;11235;Northeast;akheaney;Branden Heaney;Jacalyn Heaney;Sturgill;10:49:35 a. m.;43.88;55;1/24/2008;Q1;H1;2008;1;January;Jan;24;Thursday;Thu;9.52;176973;10%;Z0aRd>/hwPG/Y}
582274;Ms.;Desire;D;Young;F;desire.young@gmail.com;12/11/1970;486-29-4746;203-297-1600;New Britain;Hartford;New Britain;CT;6051;Northeast;ddyoung;Darrin Young;Kandy Young;Ladd;5:34:13 a. m.;46.66;43;3/3/16;Q1;H1;2016;3;March;Mar;3;Thursday;Thu;1.4;193562;7%;OIk$IiI}8y+Q
724623;Hon.;Lashonda;Q;Heckman;F;lashonda.heckman@yahoo.com;11/08/1974;180-86-8708;231-942-9878;Marysville;St. Clair;Marysville;MI;48040;Midwest;lqheckman;Wilson Heckman;Cathie Heckman;Harker;10:53:03 p. m.;42.75;60;7/31/2000;Q3;H2;2000;7;July;Jul;31;Monday;Mon;17;146675;18%;7K5/sNH1b
694006;Mr.;Hoyt;K;Burch;M;hoyt.burch@gmail.com;2/27/1978;311-35-2504;314-704-6446;Brandsville;Howell;Brandsville;MO;65688;Midwest;hkburch;Marcus Burch;Kasey Burch;Clement;5:10:27 p. m.;39.44;90;2/13/2006;Q1;H1;2006;2;February;Feb;13;Monday;Mon;11.46;188694;30%;zuy{gkq@x.<b1k~
207677;Ms.;Cynthia;C;Plumb;F;cynthia.plumb@verizon.net;04/03/1974;669-48-4900;423-739-0123;Clifton;Wayne;Clifton;TN;38425;South;ccplumb;Antone Plumb;Consuela Plumb;Bakken;2:48:05 p. m.;43.35;59;1/1/10;Q1;H1;2010;1;January;Jan;1;Friday;Fri;7.58;148566;5%;5S_#.ySQs
678979;Mr.;Philip;B;Dix;M;philip.dix@gmail.com;09/10/1967;590-99-5576;803-409-7943;Rimini;Rimini;Rimini;SC;29131;South;pbdix;Wesley Dix;Maye Dix;Cranford;2:35:57 a. m.;49.92;69;1/13/1996;Q1;H1;1996;1;January;Jan;13;Saturday;Sat;21.55;161164;13%;7SFlbwWV
617015;Mr.;Tracey;G;Huber;M;tracey.huber@yahoo.com;3/29/1990;765-27-8686;262-858-2186;Balsam Lake;Polk;Balsam Lake;WI;54810;Midwest;tghuber;Carol Huber;Karry Huber;Karl;3:46:28 a. m.;27.35;87;10/25/2014;Q4;H2;2014;10;October;Oct;25;Saturday;Sat;2.76;156720;7%;CkTFnY:5
691524;Mrs.;Tenesha;T;Mcclelland;F;tenesha.mcclelland@gmail.com;10/18/1972;523-99-4893;208-615-9904;Iona;Bonneville;Iona;ID;83427;West;ttmcclelland;Xavier Mcclelland;Rosann Mcclelland;Paris;12:13:58 a. m.;44.81;59;7/3/07;Q3;H2;2007;7;July;Jul;3;Tuesday;Tue;10.08;140004;12%;YlbxT3^&.\N4%Bq
524367;Hon.;Eddie;S;Colucci;M;eddie.colucci@gmail.com;8/20/1995;570-99-9694;205-819-4959;Tuscaloosa;Tuscaloosa;Tuscaloosa;AL;35402;South;escolucci;Barton Colucci;Jacquelynn Colucci;Bedell;4:22:43 p. m.;21.95;84;9/13/2016;Q3;H2;2016;9;September;Sep;13;Tuesday;Tue;0.87;70297;29%;"x;8@AA&M_."
801173;Ms.;Flo;Q;Lister;F;flo.lister@yahoo.com;2/23/1968;523-99-8349;236-471-2549;Haysi;Dickenson;Haysi;VA;24256;South;fqlister;Lyman Lister;Carissa Lister;Maestas;12:19:15 a. m.;49.46;53;7/3/13;Q3;H2;2013;7;July;Jul;3;Wednesday;Wed;4.07;148980;6%;hD1gw#umV5EEX
811413;Prof.;Isiah;P;Ellender;M;isiah.ellender@gmail.com;9/20/1981;637-29-0219;236-812-6241;University Of Richmond;Richmond (city);University Of Richmond;VA;23173;South;ipellender;Leland Ellender;Melda Ellender;Kaufman;1:18:16 p. m.;35.88;89;12/2/16;Q4;H2;2016;12;December;Dec;2;Friday;Fri;0.65;174251;29%;dM+snhI?U9WX@V
425387;Mr.;Rosendo;Y;Moseley;M;rosendo.moseley@gmail.com;8/15/1977;393-33-7832;262-722-7503;Winneconne;Winnebago;Winneconne;WI;54986;Midwest;rymoseley;Dominique Moseley;Julietta Moseley;Strader;3:46:04 a. m.;39.98;69;2/21/2014;Q1;H1;2014;2;February;Feb;21;Friday;Fri;3.43;184483;21%;1ma9OYu6*r/
593828;Mr.;Man;S;Craig;M;man.craig@yahoo.com;12/18/1992;552-99-8497;215-449-7735;Hopewell;Bedford;Hopewell;PA;16650;Northeast;mscraig;Randall Craig;Valda Craig;Brinton;10:40:11 p. m.;24.62;61;11/26/2016;Q4;H2;2016;11;November;Nov;26;Saturday;Sat;0.67;165652;6%;q+P6pBmD
335195;Mr.;Hank;S;Gill;M;hank.gill@hotmail.co.uk;01/04/1958;171-86-8754;208-258-2800;Soda Springs;Caribou;Soda Springs;ID;83276;West;hsgill;Noel Gill;Lanie Gill;Farnham;5:37:28 a. m.;59.6;57;8/2/92;Q3;H2;1992;8;August;Aug;2;Sunday;Sun;25;176549;7%;X?yf|90uyVd
537689;Mrs.;Shandi;A;Braun;F;shandi.braun@gmail.com;7/27/1976;415-99-4501;304-500-4100;Whitesville;Boone;Whitesville;WV;25209;South;sabraun;Mauro Braun;Marisa Braun;Moe;8:25:18 a. m.;41.03;42;5/20/2013;Q2;H1;2013;5;May;May;20;Monday;Mon;4.19;150644;16%;5?\[{z5F<f
261535;Ms.;Ashanti;P;Heffner;F;ashanti.heffner@hotmail.com;3/31/1965;563-99-2087;212-778-1637;Rochester;Monroe;Rochester;NY;14652;Northeast;apheffner;Dewayne Heffner;Kate Heffner;Osterman;2:39:39 p. m.;52.36;43;8/6/08;Q3;H2;2008;8;August;Aug;6;Wednesday;Wed;8.98;117997;2%;o4I0uWq.NVQSX.E
707129;Ms.;Kizzie;E;Rancourt;F;kizzie.rancourt@gmail.com;08/09/1992;322-11-8207;210-977-3810;Spring Branch;Comal;Spring Branch;TX;78070;South;kerancourt;Andreas Rancourt;Serita Rancourt;Engle;7:56:01 a. m.;24.98;49;11/13/2014;Q4;H2;2014;11;November;Nov;13;Thursday;Thu;2.71;177022;25%;"oe.9:f*-JlI%~;n"
463392;Hon.;Thomas;O;Luttrell;M;thomas.luttrell@sbcglobal.net;8/20/1979;752-09-8886;209-785-6664;Pasadena;Los Angeles;Pasadena;CA;91050;West;toluttrell;Ian Luttrell;Lakisha Luttrell;Gingrich;4:19:02 p. m.;37.96;79;4/5/17;Q2;H1;2017;4;April;Apr;5;Wednesday;Wed;0.31;106694;11%;D?z-OUv#
748804;Mrs.;Candelaria;B;Catalano;F;candelaria.catalano@charter.net;2/15/1966;255-99-0387;314-841-2389;High Hill;Montgomery;High Hill;MO;63350;Midwest;cbcatalano;Alberto Catalano;Florance Catalano;Clarkson;8:55:56 a. m.;51.48;53;4/16/1994;Q2;H1;1994;4;April;Apr;16;Saturday;Sat;23.3;187434;18%;Oz0!tA6N
729970;Mr.;Deandre;D;Holzer;M;deandre.holzer@hotmail.com;8/31/1974;319-11-7330;219-221-0720;Otisco;Clark;Otisco;IN;47163;Midwest;ddholzer;Trent Holzer;Barrie Holzer;Ruhl;2:37:52 a. m.;42.94;83;4/14/2012;Q2;H1;2012;4;April;Apr;14;Saturday;Sat;5.29;85948;17%;1a6CZXez9Q%
663153;Mr.;Bennie;D;Luevano;M;bennie.luevano@hotmail.com;9/23/1994;333-11-5880;231-766-2850;New Troy;Berrien;New Troy;MI;49119;Midwest;bdluevano;Rey Luevano;Maximina Luevano;Averett;12:16:03 a. m.;22.86;80;11/16/2015;Q4;H2;2015;11;November;Nov;16;Monday;Mon;1.7;78208;9%;2X-5Ahxd
289114;Ms.;Anastacia;J;Samora;F;anastacia.samora@exxonmobil.com;7/30/1995;180-86-2247;216-422-7831;Freeport;Harrison;Freeport;OH;43973;Midwest;ajsamora;Marcelino Samora;Arlean Samora;Tapp;3:42:02 a. m.;22.01;45;9/8/16;Q3;H2;2016;9;September;Sep;8;Thursday;Thu;0.88;68019;4%;WsLIi_1s%<0QOzS
634699;Prof.;Eugene;D;Chrisman;M;eugene.chrisman@cox.net;04/06/1964;694-16-9383;217-914-1487;Delavan;Tazewell;Delavan;IL;61734;Midwest;edchrisman;Adam Chrisman;Maryjo Chrisman;Aviles;2:18:18 p. m.;53.35;53;8/18/2008;Q3;H2;2008;8;August;Aug;18;Monday;Mon;8.95;68809;19%;96$GGGA^OJSY8e[
538645;Prof.;Adan;V;Nicol;M;adan.nicol@rediffmail.com;11/01/1974;638-29-7142;270-439-7809;Stephensport;Breckinridge;Stephensport;KY;40170;South;avnicol;Allen Nicol;Jinny Nicol;Levinson;4:29:44 a. m.;42.77;72;3/5/14;Q1;H1;2014;3;March;Mar;5;Wednesday;Wed;3.4;65767;20%;f@m+SX~$
393594;Mrs.;Mandy;H;Tupper;F;mandy.tupper@microsoft.com;10/20/1992;246-99-3727;406-687-2874;Helena;Lewis and Clark;Helena;MT;59623;West;mhtupper;Mike Tupper;Shawnna Tupper;Armitage;7:41:27 p. m.;24.79;56;3/27/2014;Q1;H1;2014;3;March;Mar;27;Thursday;Thu;3.34;186914;24%;m+|0iJGrq
295057;Mr.;Quintin;C;Visser;M;quintin.visser@yahoo.com;1/26/1986;021-94-8741;231-987-1243;Bay City;Bay;Bay City;MI;48706;Midwest;qcvisser;Kyle Visser;Arnette Visser;Shipman;6:16:58 p. m.;31.52;50;7/19/2015;Q3;H2;2015;7;July;Jul;19;Sunday;Sun;2.03;117410;22%;"I\oA;@_3Awt%h9"
580630;Mr.;Anton;F;Mix;M;anton.mix@comcast.net;11/25/1987;336-11-0657;405-376-4869;Hollister;Tillman;Hollister;OK;73551;South;afmix;Cecil Mix;Terisa Mix;Fredette;5:58:52 p. m.;29.69;57;10/21/2012;Q4;H2;2012;10;October;Oct;21;Sunday;Sun;4.77;114116;5%;deIh?VmV6O|Q&
142910;Ms.;Matthew;T;Toro;F;matthew.toro@gmail.com;2/15/1962;386-37-4008;385-694-4505;Ogden;Weber;Ogden;UT;84244;West;mttoro;Allen Toro;Pricilla Toro;Guyton;12:28:03 p. m.;55.48;54;11/25/2008;Q4;H2;2008;11;November;Nov;25;Tuesday;Tue;8.68;189418;12%;"oR5K*T;JWBB0B"
810182;Ms.;Ivonne;D;Chamness;F;ivonne.chamness@hotmail.com;02/04/1993;461-99-4117;217-408-3609;Salem;Marion;Salem;IL;62881;Midwest;idchamness;Cary Chamness;Cleotilde Chamness;Lambrecht;8:25:40 p. m.;24.49;49;8/4/15;Q3;H2;2015;8;August;Aug;4;Tuesday;Tue;1.98;197252;21%;G*4^Q.y~n
690475;Mr.;Deshawn;X;Glaze;M;deshawn.glaze@aol.com;6/27/1968;059-02-9684;215-554-4750;Hopeland;Lancaster;Hopeland;PA;17533;Northeast;dxglaze;Emmitt Glaze;Clemencia Glaze;Troutman;11:39:48 a. m.;49.12;67;10/9/94;Q4;H2;1994;10;October;Oct;9;Sunday;Sun;22.82;102530;0%;G#jkh]IIjS
903273;Mr.;Lorenzo;F;Keyes;M;lorenzo.keyes@gmail.com;7/24/1959;419-67-6029;314-605-8513;Saint Louis;St. Louis;Saint Louis;MO;63167;Midwest;lfkeyes;Wilfred Keyes;Matha Keyes;Roller;11:42:02 p. m.;58.05;90;3/30/2013;Q1;H1;2013;3;March;Mar;30;Saturday;Sat;4.33;150356;18%;"hE;!s?T:4GE\%"
203844;Mrs.;Soledad;A;Olds;F;soledad.olds@gmail.com;10/17/1979;108-98-4318;203-272-4911;Southington;Hartford;Southington;CT;6489;Northeast;saolds;Claud Olds;Rozella Olds;Pogue;3:45:38 p. m.;37.81;56;7/30/2011;Q3;H2;2011;7;July;Jul;30;Saturday;Sat;6;145894;18%;n8#7D$YI7TiQ5fx
429681;Mr.;Duane;Y;Robison;M;duane.robison@gmail.com;03/02/1995;592-99-4575;228-622-7282;Ashland;Benton;Ashland;MS;38603;South;dyrobison;Markus Robison;Audria Robison;Shaw;9:30:54 a. m.;22.42;87;12/13/2016;Q4;H2;2016;12;December;Dec;13;Tuesday;Tue;0.62;172238;3%;im?sV9.XMO0}k<
869520;Ms.;Daina;D;Caldera;F;daina.caldera@hotmail.com;11/12/1977;649-56-2795;479-621-8704;Little Rock;Pulaski;Little Rock;AR;72211;South;ddcaldera;Normand Caldera;Taren Caldera;Horning;5:55:19 a. m.;39.73;44;3/18/2000;Q1;H1;2000;3;March;Mar;18;Saturday;Sat;17.37;44328;2%;P1\Ym^Dl?zqW8
809063;Ms.;Rona;V;Shay;F;rona.shay@gmail.com;9/19/1960;272-17-4976;304-607-0897;Millstone;Calhoun;Millstone;WV;25261;South;rvshay;Waylon Shay;Glennis Shay;Chapman;5:15:14 a. m.;56.89;55;8/1/90;Q3;H2;1990;8;August;Aug;1;Wednesday;Wed;27.01;124687;23%;I+TxA1-dZt
268809;Ms.;Florine;G;Kessel;F;florine.kessel@aol.com;7/27/1981;521-99-3371;270-785-5627;Caneyville;Grayson;Caneyville;KY;42721;South;fgkessel;Ronny Kessel;Terry Kessel;Coolidge;8:27:40 a. m.;36.03;54;5/24/2011;Q2;H1;2011;5;May;May;24;Tuesday;Tue;6.18;63720;11%;8R17-^s<|X5q+9
221113;Mr.;Wendell;H;Bennet;M;wendell.bennet@yahoo.com;5/21/1972;237-99-2780;307-345-8619;Evanston;Uinta;Evanston;WY;82931;West;whbennet;Benton Bennet;Meg Bennet;Alaniz;3:27:39 p. m.;45.22;73;10/15/1994;Q4;H2;1994;10;October;Oct;15;Saturday;Sat;22.8;136297;6%;VPJ4wg4am:M$
869573;Mr.;Sung;J;Culbertson;M;sung.culbertson@walmart.com;6/17/1969;402-73-7200;303-812-5958;Bristol;Bristol;Bristol;CO;81028;West;sjculbertson;Tad Culbertson;Olga Culbertson;Gill;9:01:36 p. m.;48.15;62;5/24/2001;Q2;H1;2001;5;May;May;24;Thursday;Thu;16.19;79533;22%;Sn$%dr:{i/bIs<k
241413;Ms.;Shayne;S;Greenlaw;F;shayne.greenlaw@yahoo.co.uk;6/14/1978;325-11-9633;217-612-2995;Elsah;Jersey;Elsah;IL;62028;Midwest;ssgreenlaw;Horacio Greenlaw;Analisa Greenlaw;Terry;9:17:04 a. m.;39.15;60;2/25/2000;Q1;H1;2000;2;February;Feb;25;Friday;Fri;17.43;116924;6%;04XCmLU8Sl
340899;Ms.;Stormy;K;Mosier;F;stormy.mosier@aol.com;02/02/1968;222-11-0371;308-268-5756;Osceola;Polk;Osceola;NE;68651;Midwest;skmosier;Gregg Mosier;Latoya Mosier;Gardiner;5:37:24 p. m.;49.52;51;2/14/1990;Q1;H1;1990;2;February;Feb;14;Wednesday;Wed;27.47;153454;29%;"S#;B]aomv"
675201;Hon.;Vikki;V;Lentz;F;vikki.lentz@gmail.com;5/23/1969;479-41-1571;229-421-4847;Duluth;Duluth;Duluth;GA;30155;South;vvlentz;Jeramy Lentz;Manie Lentz;Deanda;12:28:36 p. m.;48.21;41;3/2/17;Q1;H1;2017;3;March;Mar;2;Thursday;Thu;0.41;187760;27%;2KLk?$Qu/ioh
385132;Mr.;Carter;Y;Creed;M;carter.creed@gmail.com;2/23/1994;771-02-8432;803-577-1862;Jamestown;Berkeley;Jamestown;SC;29453;South;cycreed;Waylon Creed;Taylor Creed;Burnside;8:30:53 p. m.;23.44;88;1/1/17;Q1;H1;2017;1;January;Jan;1;Sunday;Sun;0.57;123154;16%;"WRpWGU{@jB;@Rry"
172384;Ms.;Iona;Q;Atwell;F;iona.atwell@gmail.com;11/26/1963;613-87-9789;252-675-8284;Raleigh;Wake;Raleigh;NC;27695;South;iqatwell;Darnell Atwell;Betty Atwell;Mauldin;1:37:54 a. m.;53.71;48;11/7/01;Q4;H2;2001;11;November;Nov;7;Wednesday;Wed;15.73;72037;13%;eGE@UWGrch.
892823;Mr.;Johnathan;V;Erickson;M;johnathan.erickson@btinternet.com;5/19/1967;263-99-3428;303-683-6898;Mc Clave;Bent;Mc Clave;CO;81057;West;jverickson;Lynwood Erickson;Lakeesha Erickson;Hoard;2:39:05 p. m.;50.23;73;1/3/98;Q1;H1;1998;1;January;Jan;3;Saturday;Sat;19.58;70183;20%;WocD[DSgAB
873812;Mr.;Billie;E;Manuel;M;billie.manuel@comcast.net;8/22/1965;114-98-3939;304-617-5692;Core;Monongalia;Core;WV;26529;South;bemanuel;Bradley Manuel;Rochel Manuel;Serrato;10:36:44 p. m.;51.97;61;9/14/1999;Q3;H2;1999;9;September;Sep;14;Tuesday;Tue;17.88;171361;26%;xM.jXNQ{7roKsC~
670592;Mr.;Brian;J;Baskerville;M;brian.baskerville@aol.com;1/14/1984;654-38-3428;215-589-4268;Centralia;Columbia;Centralia;PA;17927;Northeast;bjbaskerville;Clayton Baskerville;Kum Baskerville;Peoples;1:35:31 p. m.;33.56;72;2/14/2016;Q1;H1;2016;2;February;Feb;14;Sunday;Sun;1.45;50982;24%;6WvugA]g5N
449901;Ms.;Katharine;G;Hamilton;F;katharine.hamilton@gmail.com;9/16/1968;772-02-7891;479-677-2742;Saint Francis;Clay;Saint Francis;AR;72464;South;kghamilton;Benny Hamilton;Jovan Hamilton;Bussey;6:31:29 a. m.;48.9;43;8/10/95;Q3;H2;1995;8;August;Aug;10;Thursday;Thu;21.98;52654;16%;cvRW19:2LNDvQ%
436355;Hon.;Celia;L;Wolf;F;celia.wolf@walmart.com;06/02/1976;337-11-4559;207-516-3156;Garland;Penobscot;Garland;ME;4939;Northeast;clwolf;Avery Wolf;Maud Wolf;Colangelo;3:54:06 p. m.;41.18;49;6/19/2001;Q2;H1;2001;6;June;Jun;19;Tuesday;Tue;16.12;76027;3%;O2N|.r?{{
448294;Mr.;Bertram;C;Flagg;M;bertram.flagg@apple.com;11/18/1972;166-86-8034;219-625-3382;Tennyson;Warrick;Tennyson;IN;47637;Midwest;bcflagg;Matthew Flagg;Ivonne Flagg;Derby;9:22:42 a. m.;44.72;64;10/19/2016;Q4;H2;2016;10;October;Oct;19;Wednesday;Wed;0.77;190745;20%;M>>47th6
443021;Hon.;Lloyd;P;Gillis;M;lloyd.gillis@gmail.com;11/09/1966;354-08-5534;210-847-3528;Laguna Park;Bosque;Laguna Park;TX;76644;South;lpgillis;Denver Gillis;Alix Gillis;Burgess;3:18:21 p. m.;50.75;85;7/23/1991;Q3;H2;1991;7;July;Jul;23;Tuesday;Tue;26.03;82090;1%;h<ZV/K8#zb
533873;Drs.;Kristian;W;Helms;F;kristian.helms@charter.net;08/05/1969;765-27-4042;206-721-4844;Tacoma;Pierce;Tacoma;WA;98445;West;kwhelms;Stanton Helms;Alecia Helms;Heyer;3:30:02 p. m.;48.01;49;8/25/2001;Q3;H2;2001;8;August;Aug;25;Saturday;Sat;15.93;51558;26%;z6^-*ZwZW
425108;Mr.;Denver;G;Scanlon;M;denver.scanlon@comcast.net;08/10/1980;297-15-4687;479-379-1131;Van Buren;Crawford;Van Buren;AR;72957;South;dgscanlon;Irvin Scanlon;Tangela Scanlon;Nez;3:29:28 a. m.;36.99;88;12/21/2005;Q4;H2;2005;12;December;Dec;21;Wednesday;Wed;11.61;162635;26%;uvqSVmo:fB!AZu7
871142;Mr.;Ray;B;Mauney;M;ray.mauney@outlook.com;8/30/1976;145-23-2163;339-364-2641;South Chatham;Barnstable;South Chatham;MA;2659;Northeast;rbmauney;Alfonzo Mauney;Marna Mauney;Rotz;2:33:21 p. m.;40.94;79;4/5/02;Q2;H1;2002;4;April;Apr;5;Friday;Fri;15.32;40958;9%;v>6QCZKB~lO
896050;Mrs.;Danita;P;Ebersole;F;danita.ebersole@yahoo.com;07/06/1968;645-29-9500;405-675-2493;Quapaw;Ottawa;Quapaw;OK;74363;South;dpebersole;Rashad Ebersole;Noella Ebersole;Murphy;8:58:16 p. m.;49.09;57;5/29/2017;Q2;H1;2017;5;May;May;29;Monday;Mon;0.16;81330;22%;x:ajD&gSY|
454519;Hon.;Clay;J;Pippin;M;clay.pippin@aol.com;10/24/1965;173-86-1000;212-839-5567;Salamanca;Cattaraugus;Salamanca;NY;14779;Northeast;cjpippin;Chester Pippin;Gianna Pippin;Mix;6:12:24 p. m.;51.79;81;6/6/07;Q2;H1;2007;6;June;Jun;6;Wednesday;Wed;10.15;164189;11%;6>]XsM+^.L9Xg!{
601757;Mr.;Oren;G;Polston;M;oren.polston@gmail.com;04/07/1973;183-86-8640;316-909-9923;Lamont;Greenwood;Lamont;KS;66855;Midwest;ogpolston;Jed Polston;Pauline Polston;Barney;1:31:24 p. m.;44.34;57;5/13/2007;Q2;H1;2007;5;May;May;13;Sunday;Sun;10.22;173690;2%;W5u?O:C_laSW
747660;Mr.;Thomas;U;Hanlon;M;thomas.hanlon@gmail.com;10/28/1994;279-15-9787;212-775-0698;Meridale;Delaware;Meridale;NY;13806;Northeast;tuhanlon;Cyril Hanlon;Yanira Hanlon;Brainard;1:12:43 p. m.;22.76;89;5/30/2016;Q2;H1;2016;5;May;May;30;Monday;Mon;1.16;120958;25%;BV6pIurb~h/m9x8
269315;Ms.;Bonita;M;Lawson;F;bonita.lawson@yahoo.com;08/04/1993;601-99-6485;209-521-6514;Alhambra;Los Angeles;Alhambra;CA;91801;West;bmlawson;Phillip Lawson;Aliza Lawson;Vallejo;1:03:55 p. m.;24;53;6/28/2016;Q2;H1;2016;6;June;Jun;28;Tuesday;Tue;1.08;181839;29%;R>5!xjfan
215146;Mr.;Roderick;U;Acevedo;M;roderick.acevedo@hotmail.com;09/03/1959;469-57-9178;262-686-8388;Camp Douglas;Juneau;Camp Douglas;WI;54618;Midwest;ruacevedo;Elisha Acevedo;Shanika Acevedo;Griffith;9:28:35 p. m.;57.94;87;4/20/1992;Q2;H1;1992;4;April;Apr;20;Monday;Mon;25.29;161141;20%;e6IG_g7wwu<D
789709;Mr.;Rey;G;Barclay;M;rey.barclay@aol.com;2/13/1975;171-86-0156;210-765-1137;San Benito;Cameron;San Benito;TX;78586;South;rgbarclay;Donald Barclay;Johana Barclay;Mines;7:18:20 p. m.;42.48;68;12/11/16;Q4;H2;2016;12;December;Dec;11;Sunday;Sun;0.63;127404;17%;0Nk36rKEf>SN@$5
218746;Hon.;Carmelo;J;Silver;M;carmelo.silver@yahoo.ca;01/11/1980;025-92-4524;229-627-7277;North Metro;North Metro;North Metro;GA;30158;South;cjsilver;Alec Silver;Mellie Silver;Broadwater;3:58:01 p. m.;37.57;51;5/2/08;Q2;H1;2008;5;May;May;2;Friday;Fri;9.24;146106;9%;l[$wGTxK/>TN
195685;Mr.;Freddy;I;Pastor;M;freddy.pastor@ntlworld.com;11/24/1966;584-99-9050;229-359-3444;Baxley;Appling;Baxley;GA;31515;South;fipastor;Major Pastor;Tijuana Pastor;Monger;2:01:50 p. m.;50.71;82;2/27/1998;Q1;H1;1998;2;February;Feb;27;Friday;Fri;19.43;167531;21%;fg{^6L%s\d@&0
306046;Mr.;Lou;S;Llamas;M;lou.llamas@aol.com;01/02/1976;430-99-1652;209-241-9284;Salinas;Salinas;Salinas;CA;93911;West;lsllamas;Joaquin Llamas;Eric Llamas;Carroll;1:56:26 p. m.;41.6;87;3/18/2016;Q1;H1;2016;3;March;Mar;18;Friday;Fri;1.36;60667;25%;T4i?SkQPv_J
